birthDate;maritalStatusCode;sex;creliq;ocupacao;numeroDependentes;idade;credAberto;updateDateTime;companyCnpj;occupationCode;occupationDescription;frequency;amount;currency;date;amount;currency;year;availableAmount;availableAmountCurrency;blockedAmount;blockedAmountCurrency;automaticallyInvestedAmount;automaticallyInvestedAmountCurrency;contractNumber;ipocCode;productName;productType;productSubType;contractDate;disbursementDate;settlementDate;contractAmount;currency;dueDate;instalmentPeriodicity;instalmentPeriodicityAdditionalInfo;firstInstalmentDueDate;CET;amortizationScheduled;amortizationScheduledAdditionalInfo;taxType;interestRateType;taxPeriodicity;calculation;referentialRateIndexerType;referentialRateIndexerSubType;referentialRateIndexerAdditionalInfo;preFixedRate;postFixedRate;additionalInfo;feeName;feeCode;feeChargeType;feeCharge;feeAmount;feeRate;chargeType;chargeAdditionalInfo;chargeRate;
1953-11-20;UNIAO_ESTAVEL;FEMININO;1;1;5;69;15;2022-04-02T00:30:17.631Z;14137865887081;RECEITA_FEDERAL;01;SEM_FREQUENCIA_RENDA_INFORMADA;2976.4903;BRL;2022-04-02T18:02:36.635Z;475767.8297;BRL;2018;65553837.5354;BRL;59533851.3748;BRL;57352188.1048;BRL;0773928331333;00738414038994489633953215890937206483712;Crédito Universitário;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2020-05-19;2024-09-30;2028-10-17;255599.1473;BRL;2029-10-05;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-01-22;0.9159;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.5611;0.2375;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5098;
1951-07-14;SEPARADO_JUDICIALMENTE;OUTRO;1;1;2;33;9;2022-04-01T23:55:57.288Z;24526314421617;RECEITA_FEDERAL;01;TRIMESTRAL;3472.6795;BRL;2022-04-02T05:17:21.904Z;197650.9822;BRL;2021;69122602.4892;BRL;69456644.2166;BRL;71195435.5579;BRL;6240400081035;56476908786957504108441607935891746016064;Cartão de crédito de loja;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2020-10-11;2025-12-02;2027-02-20;161564.9905;BRL;2029-07-01;QUINZENAL;Informações adicionais sobre periodicidade;2020-07-24;0.4502;SAC;NA;NOMINAL;SIMPLES;AM;30/360;SEM_TIPO_INDEXADOR;TJLP;Informações adicionais;0.7133;0.3926;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.804;
1974-01-29;VIUVO;NAO_DISPONIVEL;1;1;5;80;15;2022-04-02T02:13:33.491Z;76185288314522;CBO;01;MENSAL;1020.5276;BRL;2022-04-01T20:54:50.126Z;440170.1121;BRL;2017;34300809.8766;BRL;20418511.4546;BRL;25219605.552;BRL;9979768302797;68738807799246020526406109770177075921972;Pagamentos quinzenais ou mensais;FINANCIAMENTOS;MICROCREDITO;2018-10-26;2021-02-17;2028-01-22;104867.0472;BRL;2029-06-22;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-07-30;0.3674;SAM;NA;NOMINAL;SIMPLES;AM;21/252;INDICES_PRECOS;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.7665;0.3315;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5215;
1947-07-08;DIVORCIADO;OUTRO;1;1;2;82;19;2022-04-01T23:50:17.496Z;70631185815189;RECEITA_FEDERAL;01;TRIMESTRAL;1930.6991;BRL;2022-04-02T07:18:45.590Z;216157.2525;BRL;2017;41683196.4775;BRL;38620120.8772;BRL;53736299.7623;BRL;5999492598861;97103713848037652491882614788274066822617;Crédito consignado;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2019-07-19;2024-02-02;2026-03-19;172076.2775;BRL;2029-05-08;BIMESTRAL;Informações adicionais sobre periodicidade;2020-07-03;0.1276;PRICE;NA;NOMINAL;SIMPLES;AM;21/252;FLUTUANTES;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.5973;0.0325;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1989-09-07;SEPARADO_JUDICIALMENTE;MASCULINO;1;1;2;52;7;2022-04-01T23:16:53.930Z;38121241113284;OUTRO;01;BIMESTRAL;1215.2446;BRL;2022-04-02T10:12:13.706Z;305162.8934;BRL;2019;63284505.7571;BRL;24312462.5778;BRL;64666927.2751;BRL;3535079751286;54812182402249283069102798677527675780102;Crédito com renovação simples;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2018-12-22;2024-10-22;2027-05-15;609680.4448;BRL;2029-08-11;OUTROS;Informações adicionais sobre periodicidade;2018-10-14;0.385;OUTROS;NA;NOMINAL;SIMPLES;AA;21/252;CREDITO_RURAL;LIBOR;Informações adicionais;0.5295;0.2738;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1993-02-03;OUTRO;NAO_DISPONIVEL;1;1;5;19;17;2022-04-01T21:52:45.054Z;04341107000740;OUTRO;01;SEM_FREQUENCIA_RENDA_INFORMADA;4430.856;BRL;2022-04-02T01:27:50.340Z;454374.9165;BRL;2022;33774609.6575;BRL;88618257.4099;BRL;11828458.3949;BRL;7084833746190;03421184971423961423017914507684452345712;Crédito por associação;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2021-07-18;2022-04-22;2028-05-22;920993.3401;BRL;2029-11-08;SEMESTRAL;Informações adicionais sobre periodicidade;2021-10-20;0.9221;SAM;NA;EFETIVA;COMPOSTO;AA;30/365;POS_FIXADO;IPCA;Informações adicionais;0.1702;0.8633;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1960-08-15;UNIAO_ESTAVEL;OUTRO;1;1;0;79;2;2022-04-02T15:31:02.964Z;32641574266755;CBO;01;ANUAL;1103.6426;BRL;2022-04-02T04:24:52.003Z;789469.3806;BRL;2017;66981463.7311;BRL;22080644.2451;BRL;92271749.4022;BRL;6811572441015;85227865701626908443021774563641568196541;Cartão de Crédito;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2018-11-19;2027-04-18;2028-04-13;229091.9241;BRL;2028-07-31;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2020-02-13;0.2924;SAM;NA;NOMINAL;COMPOSTO;AM;30/365;POS_FIXADO;SELIC;Informações adicionais;0.8562;0.0855;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.1637;
1948-11-18;OUTRO;FEMININO;1;1;0;69;3;2022-04-02T13:32:33.303Z;56677600435549;RECEITA_FEDERAL;01;OUTROS;4685.4226;BRL;2022-04-02T18:00:39.948Z;294904.2104;BRL;2018;24716769.9834;BRL;93709079.1471;BRL;8543690.4681;BRL;7171848425756;61749961093578564890066966378326058152906;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS;MICROCREDITO;2018-05-05;2024-01-14;2025-04-24;349792.7126;BRL;2026-01-02;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-12-21;0.0937;SAM;NA;NOMINAL;SIMPLES;AM;21/252;PRE_FIXADO;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.3328;0.0097;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;93709079.15;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1992-07-04;OUTRO;NAO_DISPONIVEL;1;1;5;77;5;2022-04-02T01:56:51.960Z;14386525000030;OUTRO;01;OUTROS;4142.4343;BRL;2022-04-02T01:36:35.214Z;436314.7443;BRL;2017;4714614.5529;BRL;82850400.4225;BRL;39860524.8842;BRL;8272369661985;28671075888666930425904218872346142231402;Cartão de Crédito;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2019-08-06;2026-12-05;2028-06-18;828169.9434;BRL;2029-10-22;BIMESTRAL;Informações adicionais sobre periodicidade;2018-10-12;0.3606;SAC;NA;EFETIVA;SIMPLES;AA;21/252;INDICES_PRECOS;PRE_FIXADO;Informações adicionais;0.5878;0.2621;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;82850400.43;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1978-02-25;CASADO;NAO_DISPONIVEL;1;1;0;65;16;2022-04-02T13:02:39.463Z;84614683701700;CBO;01;QUINZENAL;58365.7196;BRL;2022-04-02T01:32:51.420Z;307459.0432;BRL;2018;93824304.0256;BRL;56178823.7005;BRL;64237323.1076;BRL;7754760247993;52804302553709060192054725564040715366559;Crédito por associação;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2020-07-27;2025-02-19;2026-03-18;227378.5029;BRL;2028-08-14;QUINZENAL;Informações adicionais sobre periodicidade;2018-10-06;0.6355;SAC;NA;EFETIVA;SIMPLES;AA;30/360;PRE_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.6871;0.8727;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.5618;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0745;
1977-06-04;VIUVO;FEMININO;1;1;2;51;17;2022-04-01T21:43:07.656Z;38043562104721;CBO;01;MENSAL;863.188;BRL;2022-04-02T14:27:23.200Z;101001.7767;BRL;2019;45072939.3421;BRL;17272033.4965;BRL;30581982.499;BRL;2483211858382;16864652087714082946099809881799933261164;Cartão de crédito de loja;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2018-09-10;2021-07-15;2023-01-16;92733.9354;BRL;2029-06-03;BIMESTRAL;Informações adicionais sobre periodicidade;2020-11-16;0.3939;PRICE;NA;EFETIVA;SIMPLES;AM;21/252;OUTROS_INDEXADORES;TJLP;Informações adicionais;0.6512;0.7439;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1959-01-30;VIUVO;NAO_DISPONIVEL;1;1;1;26;2;2022-04-02T08:09:56.708Z;02470038653386;RECEITA_FEDERAL;01;MENSAL;31504.6783;BRL;2022-04-02T00:18:24.345Z;98560.0353;BRL;2021;97623182.8699;BRL;27906871.1124;BRL;73516335.9733;BRL;1197292047970;53382842352543838692833814203495577050701;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2020-12-10;2022-05-02;2025-07-17;242837.6579;BRL;2026-12-17;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-10-09;0.4667;PRICE;NA;NOMINAL;COMPOSTO;AM;21/252;OUTROS_INDEXADORES;IPCC;Informações adicionais;0.6381;0.28;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.279;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6659;
1948-08-21;VIUVO;OUTRO;1;1;1;33;18;2022-04-02T05:41:17.060Z;85801003581139;RECEITA_FEDERAL;01;MENSAL;82442.6999;BRL;2022-04-02T02:05:56.498Z;95235.262;BRL;2021;99373999.5572;BRL;81520478.7502;BRL;510341.752;BRL;2815092731157;91339392033592322470383729741893566140831;Crédito pessoal;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2018-01-08;2019-12-03;2025-03-25;220508.7725;BRL;2025-11-30;BIMESTRAL;Informações adicionais sobre periodicidade;2019-05-05;0.4109;PRICE;NA;NOMINAL;SIMPLES;AA;21/252;SEM_TIPO_INDEXADOR;IPCA;Informações adicionais;0.827;0.6722;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.8152;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1963-03-10;SOLTEIRO;OUTRO;1;1;0;42;17;2022-04-02T15:28:38.051Z;28578581873328;CBO;01;DIARIA;3057.8191;BRL;2022-04-02T01:49:54.198Z;137176.4253;BRL;2020;32457592.9851;BRL;61160266.2318;BRL;71591424.019;BRL;7384134101525;15986550100263538970810903645988565893160;Cartão de Crédito;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2020-06-12;2025-11-08;2026-09-19;30001.0186;BRL;2027-04-19;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2019-11-20;0.2073;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AA;30/365;PRE_FIXADO;OUTROS_INDEXADORES;Informações adicionais;0.5367;0.3973;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7301;
1960-10-20;UNIAO_ESTAVEL;MASCULINO;1;1;0;71;17;2022-04-02T15:44:40.730Z;60223574510787;CBO;01;ANUAL;1807.3899;BRL;2022-04-02T12:52:32.717Z;590160.0925;BRL;2017;22514888.4519;BRL;36154182.6649;BRL;90069067.7019;BRL;7893983480282;23758154142820454326627937558232677212219;Crédito imobiliário;FINANCIAMENTOS;MICROCREDITO;2021-08-08;2022-10-03;2023-10-15;86247.1616;BRL;2025-12-10;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-05-18;0.5681;PRICE;NA;EFETIVA;COMPOSTO;AA;30/365;INDICES_PRECOS;TRFC_POS;Informações adicionais;0.1535;0.8445;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;36154182.66;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1980-10-12;CASADO;FEMININO;1;1;2;55;7;2022-04-01T21:11:09.791Z;20534634383634;OUTRO;01;QUINZENAL;4277.61;BRL;2022-04-02T16:14:37.171Z;370447.777;BRL;2019;38145936.2282;BRL;85553642.3179;BRL;4133291.3978;BRL;1530446728867;59930589823573377074296509005435076299640;Crédito por associação;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2021-06-03;2021-09-10;2027-02-09;66494.6758;BRL;2029-10-28;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-12-07;0.2493;SAC;NA;EFETIVA;COMPOSTO;AM;30/365;OUTROS_INDEXADORES;LIBOR;Informações adicionais;0.8772;0.3939;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7292;
1946-06-17;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1;1;3;58;14;2022-04-02T18:50:30.507Z;30483868527833;RECEITA_FEDERAL;01;TRIMESTRAL;1864.0154;BRL;2022-04-01T22:14:52.652Z;948836.3516;BRL;2018;51706195.9681;BRL;37286580.7034;BRL;81291110.0963;BRL;8673928718631;97765789172615950625240978418615662256686;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;MICROCREDITO;2019-06-29;2026-05-29;2028-09-25;154288.6853;BRL;2028-10-11;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-05-24;0.1046;SAC;NA;NOMINAL;COMPOSTO;AM;30/360;OUTROS_INDEXADORES;SELIC;Informações adicionais;0.3368;0.4367;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8862;
1953-03-22;SOLTEIRO;OUTRO;1;1;1;52;10;2022-04-02T04:13:41.718Z;24423057042085;RECEITA_FEDERAL;01;SEMANAL;2124.358;BRL;2022-04-02T02:23:15.617Z;899552.1745;BRL;2019;24271881.9505;BRL;42492911.8136;BRL;87308486.3319;BRL;5536586887211;98619941437116955297579120695938841748323;Crédito Universitário;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_SFH;2021-06-29;2026-09-10;2028-03-07;216912.716;BRL;2028-07-31;TRIMESTRAL;Informações adicionais sobre periodicidade;2021-07-13;0.2519;PRICE;NA;NOMINAL;SIMPLES;AM;30/365;POS_FIXADO;OUTROS_INDEXADORES;Informações adicionais;0.827;0.8408;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;42492911.81;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1985-12-31;CASADO;NAO_DISPONIVEL;0;1;2;65;16;2022-04-01T20:49:25.937Z;71747717216312;OUTRO;01;QUINZENAL;4964.6998;BRL;2022-04-01T22:29:50.332Z;583241.5068;BRL;2018;37226667.4017;BRL;99294064.5577;BRL;89389583.6909;BRL;8674301568374;24849946340983207744629886233694718365721;Crédito Pessoal Consignado;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2021-12-21;2027-05-12;2027-08-19;69919.9014;BRL;2029-11-22;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2019-04-04;0.1809;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AA;30/365;OUTROS_INDEXADORES;TJLP;Informações adicionais;0.6766;0.0062;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1997-01-04;UNIAO_ESTAVEL;OUTRO;1;1;1;42;4;2022-04-02T07:45:35.263Z;52236235380153;OUTRO;01;ANUAL;2883.281;BRL;2022-04-02T05:18:29.113Z;305073.9328;BRL;2020;17501976.4119;BRL;57669852.8838;BRL;2423057.86;BRL;3224346338221;38654695944606000088932409818562155355256;Crédito Pessoal Consignado;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2018-02-05;2024-02-20;2026-07-24;720301.5185;BRL;2029-10-30;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-11-04;0.1048;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/360;INDICES_PRECOS;IPCC;Informações adicionais;0.2524;0.6445;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;57669852.88;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1981-04-13;CASADO;OUTRO;1;1;3;29;8;2022-04-02T17:18:23.522Z;14522832336768;OUTRO;01;SEMANAL;1616.6355;BRL;2022-04-02T03:17:24.338Z;411082.6573;BRL;2021;51113819.194;BRL;32339477.6998;BRL;44154607.9972;BRL;6148095368969;49082713196255385969534770517566244616031;Crédito por associação;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2019-04-18;2023-02-19;2027-12-16;59872.1048;BRL;2028-02-29;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-05-04;0.9294;OUTROS;NA;EFETIVA;COMPOSTO;AM;30/365;FLUTUANTES;IGPM;Informações adicionais;0.2674;0.1347;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6258;
1998-11-26;VIUVO;FEMININO;1;1;2;41;6;2022-04-01T20:04:36.465Z;27150454024118;OUTRO;01;MENSAL;4298.6425;BRL;2022-04-02T14:31:51.025Z;288230.5821;BRL;2020;15616553.9863;BRL;85974250.4599;BRL;41086700.3341;BRL;3321214511000;53903909241922923415393290221950272256816;Crédito direto ao consumidor;FINANCIAMENTOS;COMERCIALIZACAO;2019-08-24;2024-06-17;2028-12-07;65627.3305;BRL;2029-12-24;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-11-11;0.8328;OUTROS;NA;NOMINAL;SIMPLES;AM;30/360;OUTROS_INDEXADORES;TR_TBF;Informações adicionais;0.9003;0.3321;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;85974250.46;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0607;
1995-07-01;CASADO;NAO_DISPONIVEL;1;1;5;77;7;2022-04-01T21:51:13.811Z;24824620588259;OUTRO;01;QUINZENAL;1438.3416;BRL;2022-04-01T21:46:39.885Z;406739.0565;BRL;2017;37288595.2096;BRL;28773955.0409;BRL;56532100.0898;BRL;9835890814710;59629573370109378873610515192721159346650;Cartão de crédito de loja;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2019-02-25;2024-02-25;2028-02-05;499860.3798;BRL;2029-10-31;OUTROS;Informações adicionais sobre periodicidade;2020-09-26;0.4631;SAM;NA;EFETIVA;COMPOSTO;AA;30/365;OUTROS_INDEXADORES;TCR_PRE;Informações adicionais;0.9302;0.5905;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4121;
1940-03-23;VIUVO;FEMININO;0;1;1;19;17;2022-04-02T09:46:02.461Z;83248005346460;RECEITA_FEDERAL;01;MENSAL;4922.4389;BRL;2022-04-02T15:17:35.818Z;87573.0419;BRL;2022;74425543.2818;BRL;98448932.0351;BRL;69544491.3028;BRL;1081616224500;12425137369408231286002768529288742363264;Crédito renovável misto ou rotativo;FINANCIAMENTOS_RURAIS;MICROCREDITO;2021-12-09;2026-02-25;2026-08-26;119067.0261;BRL;2028-01-15;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-03-28;0.8453;OUTROS;NA;EFETIVA;COMPOSTO;AM;21/252;CREDITO_RURAL;TLP;Informações adicionais;0.7203;0.3443;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0462;
1970-03-24;SOLTEIRO;OUTRO;1;1;2;43;0;2022-04-01T21:53:47.794Z;40580224417639;CBO;01;DIARIA;78360.5486;BRL;2022-04-02T04:56:59.471Z;70407.8874;BRL;2020;98730718.8075;BRL;77223907.1128;BRL;76832756.0626;BRL;3047980448530;63588994281461766282713598482006467262734;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;CUSTEIO;2021-01-27;2022-01-18;2028-05-15;184991.8507;BRL;2029-03-11;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-12-27;0.3172;OUTROS;NA;NOMINAL;COMPOSTO;AM;21/252;OUTROS_INDEXADORES;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.9749;0.6546;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.7722;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1990-06-09;VIUVO;NAO_DISPONIVEL;1;1;1;41;19;2022-04-02T05:21:39.972Z;51818286417814;OUTRO;01;MENSAL;3214.0848;BRL;2022-04-01T23:08:39.402Z;85463.7713;BRL;2020;77348448.3355;BRL;64285267.1523;BRL;39914375.4146;BRL;3958715792435;13079143123735634378487446148978243017251;Crédito Pessoal Consignado;FINANCIAMENTOS;COMERCIALIZACAO;2019-08-07;2021-01-12;2025-10-19;257320.4771;BRL;2029-05-01;BIMESTRAL;Informações adicionais sobre periodicidade;2020-09-06;0.7305;SAC;NA;EFETIVA;COMPOSTO;AM;30/365;SEM_TIPO_INDEXADOR;CDI;Informações adicionais;0.9162;0.586;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.6428;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9634;
1964-05-26;SEPARADO_JUDICIALMENTE;MASCULINO;1;0;0;21;11;2022-04-02T12:42:37.169Z;47430704104885;CBO;01;TRIMESTRAL;4033.6912;BRL;2022-04-02T08:59:39.523Z;5234473.4885;BRL;2021;64047838.8297;BRL;80675754.7811;BRL;97875188.8235;BRL;4050766082624;38260222588330223151659201303134683721928;Cartão de Crédito;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_SFH;2021-03-24;2027-11-09;2028-05-24;170608.2795;BRL;2028-11-11;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-09-02;0.2112;OUTROS;NA;EFETIVA;SIMPLES;AM;30/360;FLUTUANTES;PRE_FIXADO;Informações adicionais;0.3887;0.8661;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9498;
1978-09-18;DIVORCIADO;OUTRO;1;1;1;65;17;2022-04-02T05:55:50.370Z;22374233426330;CBO;01;SEMESTRAL;3310.4086;BRL;2022-04-02T03:22:27.307Z;298637.2908;BRL;2018;13160803.8029;BRL;66211549.6668;BRL;62551603.7423;BRL;6852301524413;85115354962286113322652577976351463803422;Crédito Pessoal Consignado;FINANCIAMENTOS_IMOBILIARIOS;COMERCIALIZACAO;2020-07-02;2024-12-23;2027-04-16;204621.4491;BRL;2029-01-14;TRIMESTRAL;Informações adicionais sobre periodicidade;2021-05-16;0.1126;SAC;NA;NOMINAL;COMPOSTO;AA;30/360;POS_FIXADO;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.4157;0.7195;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;66211549.67;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1967-05-27;CASADO;NAO_DISPONIVEL;1;0;3;51;1;2022-04-02T19:13:12.273Z;54634845248291;CBO;01;SEMANAL;3810.4623;BRL;2022-04-01T20:29:47.261Z;9287634.9639;BRL;2019;50675972.5912;BRL;76211624.1916;BRL;98113764.5428;BRL;9404059449604;85096246624164264494716404452320709939730;Crédito consignado;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2021-01-18;2027-11-14;2028-11-29;47235.5149;BRL;2028-12-07;QUINZENAL;Informações adicionais sobre periodicidade;2020-03-02;0.9253;PRICE;NA;EFETIVA;COMPOSTO;AM;21/252;CREDITO_RURAL;TR_TBF;Informações adicionais;0.9812;0.8469;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9293;
