Id;creliq;idade;status_civil;ocupacao;numero_dependentes;renda_mensal;valor_patrim;valor_financ;cred_aberto
7708;1;66;UNIAO_ESTAVEL;1;1;1917.0903;36224.3462;885076.9038;9
7709;1;41;SOLTEIRO;1;2;81552.1166;103004.5851;161688.2206;17
7710;1;85;VIUVO;1;1;4696.6708;231717.665;258518.1281;1
7711;1;47;VIUVO;1;1;765.3222;105828.3142;188456.1566;1
7712;1;23;SOLTEIRO;1;5;12199.7187;409657.568;15373.2068;2
7713;1;34;UNIAO_ESTAVEL;1;5;2242.1668;926027.217;120457.8076;20
7714;1;20;SOLTEIRO;1;0;1506.045;40687.1951;27096.2287;13
7715;1;65;CASADO;0;1;680.8935;2455759.7479;261625.3458;19
7716;1;49;VIUVO;1;0;22.403;20706.5193;511496.9212;13
7717;1;39;CASADO;1;2;4577.9115;312835.0028;84715.7687;9
7718;1;20;CASADO;1;1;2648.7738;352494.1009;47250.1977;10
7719;1;20;VIUVO;1;0;233.6419;868779.5326;12240.1333;16
7720;1;73;UNIAO_ESTAVEL;1;0;4432.5608;47577.9735;232398.7353;6
7721;1;41;DIVORCIADO;1;0;1909.4554;395576.2342;197492.3875;19
7722;1;24;SEPARADO_JUDICIALMENTE;1;3;3238.5708;953546.2896;129458.1512;3
7723;1;46;SEPARADO_JUDICIALMENTE;1;2;3397.4579;165247.1523;168743.7746;14
7724;1;70;CASADO;1;0;1102.6412;170535.1668;80274.8994;11
7725;1;64;SEPARADO_JUDICIALMENTE;1;0;1919.7942;882031.3615;618339.5812;17
7726;1;25;DIVORCIADO;1;1;4360.9789;501010.6054;184210.0621;9
7727;1;53;VIUVO;1;5;3650.5867;477952.0348;267754.6275;10
7728;1;83;SEPARADO_JUDICIALMENTE;0;2;3787.9761;3407142.2359;51852.5456;18
7729;1;64;SEPARADO_JUDICIALMENTE;1;1;1568.8091;525297.8958;241470.571;6
7730;1;27;UNIAO_ESTAVEL;1;1;4020.8269;367253.7394;853655.9209;19
7731;1;62;UNIAO_ESTAVEL;1;0;4228.1298;241755.7846;251003.8888;13
7732;1;58;OUTRO;1;2;3174.9373;583411.5672;517341.4897;4
7733;0;44;DIVORCIADO;1;0;99046.1942;389741.8328;189299.8851;12
7734;1;18;UNIAO_ESTAVEL;1;0;4698.6004;24190.0218;135548.4803;6
7735;1;43;CASADO;1;0;1333.64;171114.6248;77117.5384;3
7736;1;19;SOLTEIRO;1;1;4651.7907;56573.9263;38988.4055;11
7737;1;40;SEPARADO_JUDICIALMENTE;1;1;63795.5958;579208.7945;271408.8597;16
7738;1;67;OUTRO;1;0;2155.7085;315065.7967;268772.0043;3
7739;1;84;SEPARADO_JUDICIALMENTE;1;2;90548.2384;165458.0155;250561.3392;5
7740;1;65;VIUVO;1;2;3996.7973;331629.358;120713.2308;11
7741;1;23;VIUVO;1;2;3118.7512;99000.666;85237.255;17
7742;1;84;SEPARADO_JUDICIALMENTE;1;2;726.5302;356504.085;159809.9091;4
7743;1;77;UNIAO_ESTAVEL;1;4;3407.9541;433303.7854;219370.4629;5
7744;1;19;OUTRO;1;2;4722.3545;113074.4528;853236.1033;4
7745;1;85;SEPARADO_JUDICIALMENTE;1;0;1509.9898;329408.3008;164587.951;14
7746;1;50;OUTRO;1;1;4507.7231;149732.4001;282677.3556;13
7747;1;80;UNIAO_ESTAVEL;1;3;1113.9415;478162.617;226656.195;11
7748;1;78;OUTRO;1;0;3478.1387;324578.9546;266389.1854;0
7749;1;40;SEPARADO_JUDICIALMENTE;1;3;38877.7946;410877.4811;253080.8932;2
7750;1;84;DIVORCIADO;1;0;2561.929;305492.1127;259647.5654;10
7751;1;57;SOLTEIRO;1;1;827.3568;149494.8776;279693.925;11
7752;1;52;OUTRO;1;3;753.2293;945940.7301;297848.2411;8
7753;1;33;VIUVO;1;3;4164.4032;449998.0946;92183.9163;18
7754;1;28;SEPARADO_JUDICIALMENTE;1;0;3007.2249;325181.3157;165064.0478;2
7755;1;22;VIUVO;1;0;539.4593;348110.2054;585786.2627;7
7756;1;54;SOLTEIRO;1;2;2848.9129;216127.3463;4641.9748;9
7757;1;63;SOLTEIRO;1;2;3157.0068;28225.6534;39948.849;4
7758;1;31;UNIAO_ESTAVEL;1;0;16913.0508;201837.9251;141782.7971;17
7759;1;34;VIUVO;1;1;2856.6564;56007.5378;511122.6285;0
7760;1;22;SOLTEIRO;1;2;3483.8136;292272.4887;28439.5539;20
7761;1;81;VIUVO;1;0;2428.0096;238797.3001;537399.7772;13
7762;1;52;OUTRO;1;1;3290.4126;293924.6193;532114.9257;0
7763;1;73;OUTRO;1;5;1583.246;914582.4691;820707.4431;6
7764;0;27;DIVORCIADO;1;1;4813.4662;263531.9519;161612.327;14
7765;1;36;UNIAO_ESTAVEL;1;0;2860.5021;195846.7984;173244.5186;10
7766;1;72;CASADO;1;0;1684.6989;27866.5794;25277.2698;19
7767;1;62;UNIAO_ESTAVEL;1;4;1923.254;408988.275;77079.9698;11
7768;1;52;UNIAO_ESTAVEL;1;0;4363.7127;120953.5887;838939.0626;16
7769;1;54;CASADO;1;3;3474.2823;418913.7689;77666.1021;13
7770;1;19;OUTRO;1;3;3508.4155;454551.7662;268458.65;17
7771;1;72;OUTRO;1;0;3860.7846;271583.3447;269533.636;4
7772;1;84;VIUVO;1;5;803.022;409660.1289;57172.0091;2
7773;1;58;DIVORCIADO;1;2;4716.7079;371696.5685;246743.5087;6
7774;1;75;UNIAO_ESTAVEL;1;1;2350.4024;301810.9636;221970.2496;18
7775;1;61;OUTRO;1;1;4451.4854;85204.5673;860055.837;1
7776;1;35;OUTRO;1;2;2512.4234;185720.7507;295756.2437;17
7777;1;85;OUTRO;1;1;1068.9998;259457.5728;909783.7207;6
7778;1;65;SEPARADO_JUDICIALMENTE;1;1;1420.6722;359213.2889;136095.0023;4
7779;1;47;DIVORCIADO;1;3;2163.9425;980732.5014;52310.3473;1
7780;1;80;SEPARADO_JUDICIALMENTE;1;5;2422.7998;421015.0629;171513.6599;15
7781;1;21;VIUVO;1;1;2881.2031;707358.6002;95959.9771;10
7782;1;51;VIUVO;1;1;3666.1782;162419.6708;107755.2919;18
7783;1;46;DIVORCIADO;1;2;97.2614;397406.3173;145473.9206;6
7784;1;67;CASADO;1;0;3553.984;364346.2234;49129.3086;12
7785;1;31;DIVORCIADO;1;1;319.2124;355665.475;274939.0256;17
7786;1;35;DIVORCIADO;1;4;1175.6529;998799.7239;233872.2628;20
7787;1;77;UNIAO_ESTAVEL;1;1;1790.7362;364535.9702;237680.0822;4
7788;1;23;DIVORCIADO;1;0;1625.6979;534682.3388;174195.1782;4
7789;1;46;SEPARADO_JUDICIALMENTE;1;0;4043.5779;255856.7732;167869.0345;18
7790;1;78;SEPARADO_JUDICIALMENTE;1;1;3358.4508;92618.0492;196382.7997;10
7791;1;67;OUTRO;1;2;68316.2294;13578.3996;907099.263;7
7792;1;79;VIUVO;1;1;4492.2912;38593.4547;103476.4466;9
7793;1;83;SEPARADO_JUDICIALMENTE;1;2;3074.6247;738055.1912;655511.6821;13
7794;1;19;SOLTEIRO;1;3;3212.0268;440828.3699;42053.021;20
7795;1;65;VIUVO;1;0;2704.3529;316005.5236;253701.4912;9
7796;1;77;SOLTEIRO;1;3;1144.1267;411552.8763;56244.4838;4
7797;1;44;SEPARADO_JUDICIALMENTE;1;4;3754.429;450155.3706;68513.4195;17
7798;1;78;VIUVO;1;1;766.0501;10610.1289;97129.3023;17
7799;1;61;CASADO;1;2;716.2797;194860.5267;66006.0859;7
7800;1;80;SOLTEIRO;1;2;2374.1244;621644.8453;43616.0583;18
7801;1;65;OUTRO;1;0;48.3788;180054.2666;940230.0648;15
7802;1;51;SEPARADO_JUDICIALMENTE;1;4;3291.5254;959132.2225;129818.4942;13
7803;1;43;OUTRO;1;3;4671.9706;990781.5775;501091.5276;10
7804;0;30;OUTRO;1;0;4874.7611;6560.3316;914928.3356;9
7805;1;69;OUTRO;1;0;1219.2684;248854.0569;266913.1144;17
7806;1;80;OUTRO;1;0;3390.1969;248362.7063;836219.1693;11
7807;1;42;UNIAO_ESTAVEL;1;1;3312.6603;874701.0947;884494.3786;4
7808;0;71;UNIAO_ESTAVEL;1;0;4888.1549;92384.2622;197310.589;11
7809;1;19;UNIAO_ESTAVEL;1;4;1194.3381;433331.9292;822425.7357;4
7810;1;47;VIUVO;1;0;4489.2588;213611.6071;125297.1746;0
7811;0;66;DIVORCIADO;1;2;4879.8962;39090.8251;213661.4223;3
7812;1;81;UNIAO_ESTAVEL;1;0;3754.3249;249313.3573;224014.0927;5
7813;1;70;CASADO;1;1;43640.1431;349341.8017;250931.7056;11
7814;1;18;SEPARADO_JUDICIALMENTE;1;0;3815.5943;353315.6697;129578.9369;1
7815;1;40;OUTRO;1;1;1241.2385;680274.7208;454794.5388;17
7816;1;26;SOLTEIRO;1;3;1561.8708;452578.7078;21483.7846;20
7817;1;22;VIUVO;1;5;3904.5357;410527.1836;94278.3929;15
7818;1;21;OUTRO;1;5;1180.9888;449592.7535;258999.2591;3
7819;1;77;CASADO;1;2;65.5324;832450.5213;66961.4433;3
7820;1;45;SOLTEIRO;1;2;3001.8363;32349.7538;28351.0526;6
7821;1;44;DIVORCIADO;1;4;3361.8816;478059.99;188504.8782;7
7822;1;70;OUTRO;1;5;4338.9945;947742.0559;321321.6047;12
7823;1;37;UNIAO_ESTAVEL;1;5;3772.8471;477549.8634;249132.8504;8
7824;1;39;SOLTEIRO;1;3;81505.6067;442462.2059;169734.4192;8
7825;0;75;UNIAO_ESTAVEL;1;2;4902.8783;381974.8989;229205.9097;13
7826;1;40;SOLTEIRO;1;1;895.398;333751.5479;19386.6093;2
7827;1;29;VIUVO;1;5;175.5679;414959.9256;212781.4704;20
7828;1;34;CASADO;1;0;2135.8825;56222.2225;273360.712;7
7829;1;68;SOLTEIRO;1;2;78569.3309;85169.5134;218741.9644;16
7830;1;31;CASADO;1;0;57696.0202;150299.6752;190444.0845;19
7831;1;52;SOLTEIRO;1;2;4480.7105;216665.2491;10182.8612;7
7832;1;42;VIUVO;1;2;4506.8219;169296.7382;286834.9244;5
7833;1;63;OUTRO;1;0;288.6352;881392.8835;283442.2731;18
7834;0;31;DIVORCIADO;1;0;4936.1158;185438.2931;186280.155;9
7835;1;58;UNIAO_ESTAVEL;1;2;4748.1513;558053.4804;178101.7864;20
7836;1;29;UNIAO_ESTAVEL;1;2;23.9935;362722.7607;99483.5285;8
7837;1;68;OUTRO;1;1;106.1406;336218.2963;401092.8011;15
7838;1;45;UNIAO_ESTAVEL;1;0;4270.3111;357152.903;792294.8779;15
7839;1;30;CASADO;1;1;1145.6323;578053.4002;78494.6783;17
7840;1;44;SOLTEIRO;1;2;1155.6926;240141.9186;91913.1511;3
7841;1;55;SOLTEIRO;1;4;3411.6011;962823.0622;200464.7153;15
7842;1;62;UNIAO_ESTAVEL;1;0;1522.1457;250783.4029;131873.0449;16
7843;1;48;DIVORCIADO;1;2;181.4033;839337.4877;37543.3408;16
7844;1;45;SOLTEIRO;1;2;11168.7393;520559.0993;167467.1225;10
7845;1;43;SEPARADO_JUDICIALMENTE;1;2;76695.4292;199541.0527;137710.8705;12
7846;1;57;UNIAO_ESTAVEL;1;1;1500.6682;57225.5397;249235.7563;20
7847;0;74;CASADO;1;2;4794.0423;215836.7181;280933.1887;14
7848;1;76;CASADO;1;3;876.6167;419287.3407;60340.932;19
7849;1;81;DIVORCIADO;1;0;406.4198;228167.9338;181559.7874;2
7850;1;54;OUTRO;1;2;1547.3613;204575.234;972958.6193;4
7851;1;64;UNIAO_ESTAVEL;1;2;1047.5084;313085.0466;216431.9129;16
7852;1;27;UNIAO_ESTAVEL;1;0;325.1925;129446.9567;240659.895;9
7853;1;47;VIUVO;1;2;2460.1176;193084.1999;520640.0486;11
7854;1;85;CASADO;1;3;56.7367;441077.9273;49264.6302;3
7855;1;51;CASADO;1;0;2331.7392;248992.4396;86244.0623;2
7856;1;28;DIVORCIADO;1;2;2930.1263;159951.3312;223204.9905;15
7857;1;45;SOLTEIRO;1;4;25.0167;494849.0951;387976.8226;0
7858;1;47;CASADO;1;4;3357.8456;941899.1005;410571.5922;16
7859;1;71;SEPARADO_JUDICIALMENTE;1;2;3429.5734;166153.5004;27979.8645;9
7860;1;48;UNIAO_ESTAVEL;1;1;583.9952;341544.2229;933890.7308;8
7861;1;63;OUTRO;1;1;55263.0198;287557.86;521734.4322;3
7862;1;48;VIUVO;1;3;3340.754;929795.4119;105411.4307;7
7863;1;39;UNIAO_ESTAVEL;1;0;2518.9053;2133539.0177;396876.0666;9
7864;1;46;UNIAO_ESTAVEL;1;0;766.7479;380255.9789;285970.3186;9
7865;1;23;UNIAO_ESTAVEL;1;3;4401.7668;471087.9215;252701.8745;13
7866;1;48;DIVORCIADO;1;1;2510.4355;662721.0299;84210.1613;17
7867;1;65;SOLTEIRO;1;1;2103.5725;313184.6282;8748.9723;3
7868;1;26;OUTRO;1;1;1955.3464;117284.4907;675309.5283;2
7869;1;81;DIVORCIADO;1;1;4261.0021;788460.8007;206631.5711;16
7870;1;47;CASADO;1;0;1524.1192;33755.3864;47915.1516;8
7871;1;55;VIUVO;1;3;3995.1294;492081.6222;125225.8188;15
7872;1;40;VIUVO;1;1;2814.3775;301703.6672;563877.9699;10
7873;1;72;SEPARADO_JUDICIALMENTE;1;1;94097.0195;302420.1868;165565.7035;8
7874;1;22;VIUVO;1;5;722.3193;958816.3515;110233.536;15
7875;1;84;CASADO;1;0;4211.0745;184614.7812;493481.5606;14
7876;1;81;SEPARADO_JUDICIALMENTE;1;1;2389.7475;51216.0447;124385.208;8
7877;0;35;OUTRO;1;1;4911.2825;43471.0834;320706.2639;10
7878;1;59;CASADO;1;5;28524.6572;455541.8248;47342.6925;13
7879;1;22;CASADO;1;0;3437.9558;392705.2457;446459.8612;12
7880;1;47;SEPARADO_JUDICIALMENTE;1;0;4691.8624;260197.1754;151818.4595;5
7881;1;70;VIUVO;1;2;3592.1985;276638.6845;541229.2306;15
7882;1;27;SOLTEIRO;1;0;139.3605;714564.4872;301244.7613;20
7883;1;65;UNIAO_ESTAVEL;1;2;1300.6621;280010.0255;227115.4121;11
7884;1;80;OUTRO;1;2;930.6507;67722.887;396519.685;14
7885;1;44;VIUVO;1;5;663.7468;492359.3869;197307.5968;2
7886;0;21;SEPARADO_JUDICIALMENTE;1;2;4915.8723;234293.8179;132683.2558;4
7887;1;68;VIUVO;1;1;3423.672;22039.2507;94181.7648;0
7888;1;20;SOLTEIRO;1;0;1128.8167;849842.6238;11457.4548;13
7889;1;38;OUTRO;1;1;86212.0425;238469.9903;493751.3676;17
7890;0;72;CASADO;1;2;4945.0557;242131.2109;92973.7722;0
7891;1;83;UNIAO_ESTAVEL;1;0;1224.4268;247683.298;849574.2662;9
7892;1;40;DIVORCIADO;1;0;4171.7995;722997.7709;729063.9494;0
7893;1;31;SEPARADO_JUDICIALMENTE;1;2;3477.1314;78716.9778;640537.8811;5
7894;0;43;CASADO;1;2;4769.2293;269800.6992;53040.3062;14
7895;1;22;SOLTEIRO;1;0;2550.095;288108.451;317211.7848;20
7896;1;42;OUTRO;1;1;1474.335;213008.986;264708.3493;10
7897;1;33;SEPARADO_JUDICIALMENTE;1;5;286.2071;412803.7282;664305.6621;2
7898;1;56;UNIAO_ESTAVEL;1;0;3675.1085;277784.7828;800052.372;18
7899;1;48;CASADO;1;0;865.2816;175455.4639;51910.4813;20
7900;1;65;DIVORCIADO;0;0;2105.0791;5801620.73;183804.1392;6
7901;1;65;CASADO;1;0;3659.2768;99944.3967;65618.3505;4
7902;1;45;DIVORCIADO;1;0;1978.4553;213171.5144;187374.0552;11
7903;1;61;VIUVO;1;2;59.9544;687204.9904;121831.9666;20
7904;1;79;VIUVO;1;0;1116.5863;691370.422;126563.924;12
7905;1;43;UNIAO_ESTAVEL;1;2;1631.8333;119026.5381;110524.4858;8
7906;1;76;UNIAO_ESTAVEL;1;1;127.9969;622687.7951;223599.8119;15
7907;1;72;SEPARADO_JUDICIALMENTE;0;1;2437.4161;1442825.24;150702.4593;11
7908;1;29;VIUVO;1;1;3587.5812;179679.6833;509494.5241;11
7909;1;76;UNIAO_ESTAVEL;1;1;4527.878;685314.6279;234204.4864;0
7910;1;37;VIUVO;1;2;2260.0309;296940.1535;38755.5731;10
7911;1;38;SEPARADO_JUDICIALMENTE;1;2;899.7445;328526.2337;140812.7628;16
7912;0;68;CASADO;1;2;99864.3186;242685.3039;161472.8992;12
7913;1;70;DIVORCIADO;1;4;2114.3542;999520.0063;205680.5991;4
7914;1;28;DIVORCIADO;1;1;871.9867;724764.9278;176929.8229;14
7915;1;61;OUTRO;1;1;805.6363;357977.8391;973496.821;0
7916;1;69;VIUVO;1;4;1441.2515;492269.3754;218715.0895;14
7917;1;59;UNIAO_ESTAVEL;1;1;3768.6055;95645.4925;214337.4671;20
7918;1;29;UNIAO_ESTAVEL;1;2;2994.0152;347463.2383;246978.3945;15
7919;1;26;SEPARADO_JUDICIALMENTE;1;1;1516.2778;294099.8523;152491.0088;6
7920;1;46;VIUVO;1;4;2234.7247;440682.7868;97548.993;10
7921;1;40;SEPARADO_JUDICIALMENTE;1;0;1498.5818;189752.8958;137866.0219;7
7922;1;62;CASADO;1;0;4193.2052;13793.6024;236981.1586;8
7923;1;76;SEPARADO_JUDICIALMENTE;1;0;514.6407;50421.6824;153255.2372;16
7924;1;23;DIVORCIADO;1;4;2570.2459;413766.7077;76329.5642;0
7925;1;23;CASADO;1;2;891.1581;398204.6274;133446.7729;15
7926;1;21;SOLTEIRO;1;1;512.9243;176619.4028;28739.7573;6
7927;1;68;SOLTEIRO;1;1;3109.511;371126.9266;9359.8973;6
7928;1;52;DIVORCIADO;1;1;2632.9037;118665.4481;194967.8498;5
7929;0;42;SEPARADO_JUDICIALMENTE;1;3;4758.0452;432635.4439;130634.1104;12
7930;1;60;CASADO;1;1;2995.6359;148942.8492;71534.8411;5
7931;1;38;DIVORCIADO;1;0;3071.3464;389952.2079;12523.1211;1
7932;1;42;SOLTEIRO;1;0;84.6815;73293.3941;38370.244;20
7933;1;32;DIVORCIADO;0;0;63465.3462;4394126.7109;65227.8017;19
7934;1;38;DIVORCIADO;1;2;3657.5164;202784.6402;759679.2882;0
7935;1;57;OUTRO;1;4;39898.2791;932702.8382;810448.0742;7
7936;1;85;UNIAO_ESTAVEL;1;1;1144.4515;192379.1006;781850.7721;17
7937;1;46;OUTRO;1;0;3206.282;69390.9466;362991.2029;17
7938;1;79;DIVORCIADO;1;5;3679.264;412172.3648;183345.3691;7
7939;1;76;SEPARADO_JUDICIALMENTE;1;2;802.5935;249529.9594;185598.7408;5
7940;1;61;SEPARADO_JUDICIALMENTE;1;2;7.9771;209174.6937;136852.1801;19
7941;1;30;VIUVO;1;2;4357.3442;233128.8331;129092.8491;9
7942;1;75;VIUVO;1;0;1130.1736;249793.2169;572713.2681;9
7943;1;85;SEPARADO_JUDICIALMENTE;1;1;3795.1119;753070.9113;156404.803;1
7944;1;68;CASADO;1;0;82265.8592;22952.4013;229493.6789;9
7945;1;43;DIVORCIADO;1;1;1178.0535;396177.1474;235253.512;20
7946;1;76;SEPARADO_JUDICIALMENTE;1;1;4285.7868;354746.32;157668.8681;2
7947;1;62;SEPARADO_JUDICIALMENTE;1;0;3847.7657;251715.9006;681785.4176;10
7948;1;62;UNIAO_ESTAVEL;1;0;1611.5211;30919.9409;840114.3448;4
7949;1;53;CASADO;1;3;2862.7252;435199.2238;66897.2084;9
7950;1;28;CASADO;1;1;3355.5246;145022.7583;58499.4716;2
7951;1;26;SEPARADO_JUDICIALMENTE;1;4;1177.9035;443717.0914;649159.5946;2
7952;1;56;VIUVO;1;1;3637.1363;132176.4971;60045.8483;4
7953;1;71;CASADO;1;2;2617.9337;353531.3109;53207.7844;20
7954;1;27;CASADO;1;0;48639.8513;165791.5681;33994.9663;7
7955;1;56;OUTRO;1;2;25.5765;238168.8053;283848.4767;8
7956;1;31;UNIAO_ESTAVEL;1;0;1665.1336;17392.8858;232756.71;20
7957;1;47;SOLTEIRO;1;1;4057.2086;73895.9151;143339.858;6
7958;1;64;SEPARADO_JUDICIALMENTE;1;5;3781.0808;473812.4959;168860.7024;6
7959;0;61;VIUVO;1;1;4932.9072;279318.5747;260077.4458;0
7960;1;76;OUTRO;1;3;4323.179;461662.0812;855194.1732;20
7961;1;70;SOLTEIRO;1;2;4027.8057;366685.0933;41949.3778;3
7962;1;60;CASADO;1;2;3854.9822;29988.8997;44736.6747;1
7963;1;64;SOLTEIRO;1;5;439.1284;449790.7373;142058.2831;15
7964;0;53;DIVORCIADO;1;5;4951.6055;463196.1012;196676.941;14
7965;0;62;VIUVO;1;0;4767.7495;125993.1695;53566.9773;13
7966;1;20;CASADO;1;1;3900.9165;2038.7069;230633.0826;7
7967;1;53;UNIAO_ESTAVEL;1;1;499.7536;182295.3594;417604.8828;11
7968;1;23;SOLTEIRO;1;2;75834.5707;236508.7445;27799.4241;3
7969;1;72;CASADO;1;1;1196.8441;380848.4198;287904.2281;5
7970;1;64;OUTRO;1;3;4670.0822;434560.8402;677260.9227;3
7971;1;76;SEPARADO_JUDICIALMENTE;1;1;2645.1448;82653.8419;155277.0565;15
7972;1;78;SOLTEIRO;1;0;467.3064;782574.2681;29999.1244;11
7973;1;60;OUTRO;1;2;4428.3439;286672.1345;523489.5545;3
7974;1;28;CASADO;1;1;3372.5139;72191.8825;68669.6978;19
7975;1;29;VIUVO;1;3;24189.6018;473821.2711;227283.7457;0
7976;1;32;UNIAO_ESTAVEL;1;2;2346.3681;200379.6471;576998.4972;18
7977;1;73;VIUVO;1;0;1719.3949;314457.2813;72431.7725;16
7978;1;51;OUTRO;1;1;2968.9287;218417.8652;832363.0262;7
7979;1;78;CASADO;1;1;2219.0718;63078.1297;101084.9588;9
7980;1;56;UNIAO_ESTAVEL;1;1;4703.8945;139908.3171;768888.698;7
7981;1;77;UNIAO_ESTAVEL;1;0;33418.4368;234944.3802;145085.8167;20
7982;1;55;DIVORCIADO;1;0;2201.7316;376622.0323;175908.178;0
7983;1;49;UNIAO_ESTAVEL;0;1;4517.1148;7185437.4546;100518.4738;17
7984;1;38;OUTRO;1;1;4340.6809;362334.9826;273959.4773;7
7985;1;24;OUTRO;1;4;39.4097;497675.7585;292673.3906;7
7986;1;76;DIVORCIADO;1;1;587.3092;222965.3649;197831.8503;4
7987;1;35;OUTRO;1;1;38133.2177;167814.7229;376350.7773;11
7988;1;66;UNIAO_ESTAVEL;1;5;1657.6998;475688.4351;226070.9889;2
7989;1;74;CASADO;1;1;15148.8511;51866.893;269128.3873;14
7990;1;62;SEPARADO_JUDICIALMENTE;1;3;2990.615;916319.9017;130989.4257;0
7991;1;28;DIVORCIADO;1;1;992.7915;368907.1319;211219.4903;14
7992;1;26;OUTRO;1;1;3984.7957;270106.9298;387573.1398;6
7993;1;63;UNIAO_ESTAVEL;1;2;3152.1049;171077.2788;265575.5237;17
7994;0;84;SOLTEIRO;1;2;4854.816;37437.2404;4417.636;10
7995;1;27;SOLTEIRO;1;1;2694.9078;363637.0569;16640.4452;6
7996;0;67;SOLTEIRO;1;0;4906.9412;273061.4441;22799.7558;8
7997;1;41;SOLTEIRO;1;0;47170.947;117611.399;106479.3763;14
7998;1;64;CASADO;1;0;4084.1222;332056.8268;50986.3225;13
7999;1;71;SOLTEIRO;1;5;993.3708;484361.5642;119707.2298;2
8000;1;39;SOLTEIRO;1;1;3810.7624;896108.8492;262832.6682;1
8001;1;81;UNIAO_ESTAVEL;1;0;1659.5893;510454.7146;217049.8136;14
8002;1;55;SOLTEIRO;1;3;1116.2101;455883.1818;294280.282;5
8003;1;79;DIVORCIADO;1;2;1330.1044;34134.7595;209658.6762;7
8004;1;19;CASADO;1;0;3936.7266;180401.2798;247296.1224;0
8005;1;30;SOLTEIRO;1;4;1826.0022;466583.0848;158197.3363;12
8006;1;23;DIVORCIADO;1;2;35163.3638;227143.2799;129927.8611;0
8007;1;45;OUTRO;1;3;1648.5049;479650.2752;282260.0295;5
8008;1;83;UNIAO_ESTAVEL;1;1;3856.2883;341174.2668;232555.9415;13
8009;1;26;OUTRO;1;3;2245.7769;470870.4963;409248.3502;3
8010;1;63;UNIAO_ESTAVEL;1;1;347.802;149009.5013;74631.0517;11
8011;1;81;SOLTEIRO;1;0;3584.6801;56110.5564;203599.9946;2
8012;1;69;DIVORCIADO;1;2;3447.6645;325082.02;184302.491;5
8013;1;41;DIVORCIADO;1;4;35471.631;490590.6285;96721.8951;3
8014;1;69;DIVORCIADO;1;2;11.7129;217595.4244;43669.7147;7
8015;1;61;VIUVO;1;5;516.4014;463496.0441;28004.0092;20
8016;1;44;SEPARADO_JUDICIALMENTE;1;1;4204.263;187614.2267;34339.699;7
8017;1;38;DIVORCIADO;1;3;663.3512;986476.3141;181328.8338;19
8018;1;55;DIVORCIADO;1;4;135.2618;440986.4662;195060.7446;20
8019;1;49;CASADO;1;2;2930.9274;28221.8039;299559.1585;18
8020;1;59;SEPARADO_JUDICIALMENTE;1;1;4454.7978;159944.072;154094.1975;1
8021;1;57;UNIAO_ESTAVEL;1;1;840.0791;109178.8067;899517.1187;6
8022;1;21;SOLTEIRO;1;0;181.3188;841710.8242;34490.1243;13
8023;1;67;VIUVO;1;1;4652.3358;222219.6255;576845.2992;1
8024;1;42;SOLTEIRO;1;0;3303.147;103021.6894;28014.3049;16
8025;1;78;SOLTEIRO;1;0;3694.4184;51109.3507;296351.8234;9
8026;1;20;SOLTEIRO;1;2;1257.6331;382233.0127;16613.0329;9
8027;1;45;CASADO;1;2;1372.2033;132422.9243;79156.2781;11
8028;1;49;UNIAO_ESTAVEL;1;1;1415.5894;184200.3964;241154.0715;13
8029;1;26;SEPARADO_JUDICIALMENTE;1;5;3589.3635;916504.068;130159.7641;11
8030;1;65;DIVORCIADO;1;1;4547.4179;230978.3575;214999.2734;1
8031;1;52;SOLTEIRO;1;3;320.8165;416953.5694;21329.7443;7
8032;1;80;DIVORCIADO;1;1;147.4577;182939.9826;119775.8842;11
8033;1;39;SOLTEIRO;1;0;3828.0503;7800850.7749;13424.7842;13
8034;1;51;CASADO;1;1;4474.5089;162173.5067;247620.0987;18
8035;1;85;SOLTEIRO;1;2;3796.7532;815403.9203;26621.0709;19
8036;1;63;SEPARADO_JUDICIALMENTE;1;4;79.3812;485066.3553;220227.7974;20
8037;0;37;SEPARADO_JUDICIALMENTE;1;2;4939.2372;286360.8872;689784.3709;14
8038;1;79;CASADO;1;3;2123.9295;482882.3058;12854.3019;14
8039;1;24;SOLTEIRO;1;0;2956.6633;101827.6824;343488.5792;10
8040;1;68;OUTRO;1;1;229.1699;62830.8996;289494.1371;18
8041;1;40;DIVORCIADO;1;3;7804.2996;451387.1618;203925.5309;7
8042;1;66;SOLTEIRO;1;5;325.359;417935.9767;60308.779;14
8043;1;73;SOLTEIRO;1;2;21924.7634;344026.8774;111985.5966;4
8044;1;72;OUTRO;1;1;3413.102;7017.3018;293350.4352;4
8045;1;29;SOLTEIRO;1;1;2177.2791;347775.3822;36998.9413;0
8046;1;77;CASADO;1;1;3402.2382;95962.1718;50412.1742;7
8047;0;62;OUTRO;1;5;4912.2547;433207.7293;729956.266;18
8048;1;82;UNIAO_ESTAVEL;1;4;3568.7738;443249.5216;165630.9955;16
8049;1;49;CASADO;1;1;1134.2711;725612.1706;44715.0179;12
8050;1;85;OUTRO;1;5;49018.6851;443868.0831;726531.8846;13
8051;1;66;CASADO;1;0;861.382;50142.9858;445105.086;15
8052;1;49;DIVORCIADO;1;1;1561.9354;256098.3108;213402.5984;4
8053;1;38;SEPARADO_JUDICIALMENTE;1;0;1234.1709;165529.7549;677415.7288;14
